run_date,run_num,sample_date,collection_num,target,sample_id,ct,slope ,y-intercept,copy_num_uL_rxn
6-Aug-21,113,4-Aug-21,102,N2,MI_102_A,37.83,-3.2505,37.731,0.934268763
6-Aug-21,113,4-Aug-21,102,N2,MI_102_A,38.44,-3.2505,37.731,0.603088399
6-Aug-21,113,4-Aug-21,102,N2,CC_102_A,Undetermined,-3.2505,37.731,0.004
6-Aug-21,113,4-Aug-21,102,N2,CC_102_A,39.53,-3.2505,37.731,0.27999228
6-Aug-21,113,4-Aug-21,102,N2,CC_102_A,Undetermined,-3.2505,37.731,0.004
6-Aug-21,113,4-Aug-21,102,N2,NO_102_B,39.03,-3.2505,37.731,0.398409861
6-Aug-21,113,4-Aug-21,102,N2,NO_102_B,Undetermined,-3.2505,37.731,0.004
6-Aug-21,113,4-Aug-21,102,N2,NO_102_B,Undetermined,-3.2505,37.731,0.004
6-Aug-21,113,4-Aug-21,102,N2,MI_102_B,38.71,-3.2505,37.731,0.499882264
6-Aug-21,113,4-Aug-21,102,N2,MI_102_B,37.7,-3.2505,37.731,1.022848928
6-Aug-21,113,4-Aug-21,102,N2,MI_102_B,38.29,-3.2505,37.731,0.674726919
6-Aug-21,113,4-Aug-21,102,N2,CC_102_B,38.71,-3.2505,37.731,0.499483655
6-Aug-21,113,4-Aug-21,102,N2,CC_102_B,Undetermined,-3.2505,37.731,0.004
6-Aug-21,113,4-Aug-21,102,N2,CC_102_B,39.78,-3.2505,37.731,0.234732715
6-Aug-21,113,4-Aug-21,102,N2,NO_102_C,38.3,-3.2505,37.731,0.669789818
6-Aug-21,113,4-Aug-21,102,N2,NO_102_C,39.04,-3.2505,37.731,0.394945695
6-Aug-21,113,4-Aug-21,102,N2,NO_102_C,39.84,-3.2505,37.731,0.22396408
6-Aug-21,113,4-Aug-21,102,N2,MI_102_C,38.05,-3.2505,37.731,0.799703884
6-Aug-21,113,4-Aug-21,102,N2,MI_102_C,38.33,-3.2505,37.731,0.655807247
6-Aug-21,113,4-Aug-21,102,N2,MI_102_C,38.74,-3.2505,37.731,0.490596496
6-Aug-21,113,4-Aug-21,102,N2,CC_102_C,Undetermined,-3.2505,37.731,0.004
6-Aug-21,113,4-Aug-21,102,N2,CC_102_C,39.13,-3.2505,37.731,0.369902953
6-Aug-21,113,4-Aug-21,102,N2,CC_102_C,39.83,-3.2505,37.731,0.226144932
6-Aug-21,113,4-Aug-21,102,N2,NO_102_D,39.14,-3.2505,37.731,0.369744027
6-Aug-21,113,4-Aug-21,102,N2,NO_102_D,Undetermined,-3.2505,37.731,0.004
6-Aug-21,113,4-Aug-21,102,N2,NO_102_D,38.56,-3.2505,37.731,0.557416356
6-Aug-21,113,4-Aug-21,102,N2,MI_102_D,38.6,-3.2505,37.731,0.540295002
6-Aug-21,113,4-Aug-21,102,N2,MI_102_D,38.68,-3.2505,37.731,0.510195369
6-Aug-21,113,4-Aug-21,102,N2,MI_102_D,39.41,-3.2505,37.731,0.30478439
6-Aug-21,113,4-Aug-21,102,N2,CC_102_D,Undetermined,-3.2505,37.731,0.004
6-Aug-21,113,4-Aug-21,102,N2,CC_102_D,Undetermined,-3.2505,37.731,0.004
6-Aug-21,113,4-Aug-21,102,N2,CC_102_D,Undetermined,-3.2505,37.731,0.004
6-Aug-21,113,4-Aug-21,102,N2,NO_102_E,39.2,-3.2505,37.731,0.353100025
6-Aug-21,113,4-Aug-21,102,N2,NO_102_E,38.64,-3.2505,37.731,0.526276011
6-Aug-21,113,4-Aug-21,102,N2,NO_102_E,39.51,-3.2505,37.731,0.282888472
6-Aug-21,113,4-Aug-21,102,N2,MI_102_E,37.33,-3.2505,37.731,1.324669591
6-Aug-21,113,4-Aug-21,102,N2,MI_102_E,39.04,-3.2505,37.731,0.394309544
6-Aug-21,113,4-Aug-21,102,N2,MI_102_E,38.17,-3.2505,37.731,0.734925807
6-Aug-21,113,4-Aug-21,102,N2,CC_102_E,39.64,-3.2505,37.731,0.258806405
6-Aug-21,113,4-Aug-21,102,N2,CC_102_E,39.5,-3.2505,37.731,0.286392868
6-Aug-21,113,4-Aug-21,102,N2,CC_102_E,Undetermined,-3.2505,37.731,0.004
6-Aug-21,113,4-Aug-21,102,N2,NO_102_F,Undetermined,-3.2505,37.731,0.004
6-Aug-21,113,4-Aug-21,102,N2,NO_102_F,39.87,-3.2505,37.731,0.219907564
6-Aug-21,113,4-Aug-21,102,N2,NO_102_F,Undetermined,-3.2505,37.731,0.004
6-Aug-21,113,4-Aug-21,102,N2,MI_102_F,38.23,-3.2505,37.731,0.703867688
6-Aug-21,113,4-Aug-21,102,N2,MI_102_F,38.4,-3.2505,37.731,0.62377226
6-Aug-21,113,4-Aug-21,102,N2,MI_102_F,38.07,-3.2505,37.731,0.784271552
6-Aug-21,113,4-Aug-21,102,N2,CC_102_F,39,-3.2505,37.731,0.405696298
6-Aug-21,113,4-Aug-21,102,N2,CC_102_F,Undetermined,-3.2505,37.731,0.004
6-Aug-21,113,4-Aug-21,102,N2,CC_102_F,Undetermined,-3.2505,37.731,0.004
10-Aug-21,114,9-Aug-21,103,N2,NO_103_A,Undetermined,-3.2505,37.731,0.004
10-Aug-21,114,9-Aug-21,103,N2,NO_103_A,Undetermined,-3.2505,37.731,0.004
10-Aug-21,114,9-Aug-21,103,N2,NO_103_A,39.46,-3.2505,37.731,0.294776139
10-Aug-21,114,9-Aug-21,103,N2,MI_103_A,39.64,-3.2505,37.731,0.258186829
10-Aug-21,114,9-Aug-21,103,N2,MI_103_A,Undetermined,-3.2505,37.731,0.004
10-Aug-21,114,9-Aug-21,103,N2,MI_103_A,Undetermined,-3.2505,37.731,0.004
10-Aug-21,114,9-Aug-21,103,N2,CC_103_A,39.16,-3.2505,37.731,0.363710686
10-Aug-21,114,9-Aug-21,103,N2,CC_103_A,37.27,-3.2505,37.731,1.384805103
10-Aug-21,114,9-Aug-21,103,N2,CC_103_A,37.99,-3.2505,37.731,0.831366106
10-Aug-21,114,9-Aug-21,103,N2,NO_103_B,Undetermined,-3.2505,37.731,0.004
10-Aug-21,114,9-Aug-21,103,N2,NO_103_B,39.04,-3.2505,37.731,0.395940812
10-Aug-21,114,9-Aug-21,103,N2,NO_103_B,39.97,-3.2505,37.731,0.204436913
10-Aug-21,114,9-Aug-21,103,N2,MI_103_B,39.52,-3.2505,37.731,0.281302054
10-Aug-21,114,9-Aug-21,103,N2,MI_103_B,39.9,-3.2505,37.731,0.215475686
10-Aug-21,114,9-Aug-21,103,N2,MI_103_B,Undetermined,-3.2505,37.731,0.004
10-Aug-21,114,9-Aug-21,103,N2,CC_103_B,37.18,-3.2505,37.731,1.474538458
10-Aug-21,114,9-Aug-21,103,N2,CC_103_B,37.06,-3.2505,37.731,1.605594565
10-Aug-21,114,9-Aug-21,103,N2,CC_103_B,37.07,-3.2505,37.731,1.600214641
10-Aug-21,114,9-Aug-21,103,N2,NO_103_C,Undetermined,-3.2505,37.731,0.004
10-Aug-21,114,9-Aug-21,103,N2,NO_103_C,38.25,-3.2505,37.731,0.690901119
10-Aug-21,114,9-Aug-21,103,N2,NO_103_C,39.24,-3.2505,37.731,0.344206633
10-Aug-21,114,9-Aug-21,103,N2,MI_103_C,Undetermined,-3.2505,37.731,0.004
10-Aug-21,114,9-Aug-21,103,N2,MI_103_C,Undetermined,-3.2505,37.731,0.004
10-Aug-21,114,9-Aug-21,103,N2,MI_103_C,Undetermined,-3.2505,37.731,0.004
10-Aug-21,114,9-Aug-21,103,N2,CC_103_C,37.3,-3.2505,37.731,1.356034334
10-Aug-21,114,9-Aug-21,103,N2,CC_103_C,37.37,-3.2505,37.731,1.288644698
10-Aug-21,114,9-Aug-21,103,N2,CC_103_C,37.3,-3.2505,37.731,1.353884766
10-Aug-21,114,9-Aug-21,103,N2,NO_103_D,39.9,-3.2505,37.731,0.214895416
10-Aug-21,114,9-Aug-21,103,N2,NO_103_D,Undetermined,-3.2505,37.731,0.004
10-Aug-21,114,9-Aug-21,103,N2,NO_103_D,39.68,-3.2505,37.731,0.251024908
10-Aug-21,114,9-Aug-21,103,N2,MI_103_D,39.29,-3.2505,37.731,0.331327339
10-Aug-21,114,9-Aug-21,103,N2,MI_103_D,39.33,-3.2505,37.731,0.322373948
10-Aug-21,114,9-Aug-21,103,N2,MI_103_D,39.12,-3.2505,37.731,0.37407398
10-Aug-21,114,9-Aug-21,103,N2,CC_103_D,37.37,-3.2505,37.731,1.293503004
10-Aug-21,114,9-Aug-21,103,N2,CC_103_D,37.31,-3.2505,37.731,1.348324116
10-Aug-21,114,9-Aug-21,103,N2,CC_103_D,38.11,-3.2505,37.731,0.763905041
10-Aug-21,114,9-Aug-21,103,N2,NO_103_E,38.64,-3.2505,37.731,0.525274949
10-Aug-21,114,9-Aug-21,103,N2,NO_103_E,Undetermined,-3.2505,37.731,0.004
10-Aug-21,114,9-Aug-21,103,N2,NO_103_E,38.32,-3.2505,37.731,0.657307291
10-Aug-21,114,9-Aug-21,103,N2,MI_103_E,38.58,-3.2505,37.731,0.549648194
10-Aug-21,114,9-Aug-21,103,N2,MI_103_E,Undetermined,-3.2505,37.731,0.004
10-Aug-21,114,9-Aug-21,103,N2,MI_103_E,Undetermined,-3.2505,37.731,0.004
10-Aug-21,114,9-Aug-21,103,N2,CC_103_E,Undetermined,-3.2505,37.731,0.004
10-Aug-21,114,9-Aug-21,103,N2,CC_103_E,Undetermined,-3.2505,37.731,0.004
10-Aug-21,114,9-Aug-21,103,N2,CC_103_E,Undetermined,-3.2505,37.731,0.004
10-Aug-21,114,9-Aug-21,103,N2,NO_103_F,Undetermined,-3.2505,37.731,0.004
10-Aug-21,114,9-Aug-21,103,N2,NO_103_F,38.57,-3.2505,37.731,0.550981896
10-Aug-21,114,9-Aug-21,103,N2,NO_103_F,Undetermined,-3.2505,37.731,0.004
10-Aug-21,114,9-Aug-21,103,N2,MI_103_F,38.28,-3.2505,37.731,0.675742286
10-Aug-21,114,9-Aug-21,103,N2,MI_103_F,39.28,-3.2505,37.731,0.33355156
10-Aug-21,114,9-Aug-21,103,N2,MI_103_F,38.36,-3.2505,37.731,0.63833341
10-Aug-21,114,9-Aug-21,103,N2,CC_103_F,37.64,-3.2505,37.731,1.065055205
10-Aug-21,114,9-Aug-21,103,N2,CC_103_F,37.12,-3.2505,37.731,1.540651611
10-Aug-21,114,9-Aug-21,103,N2,CC_103_F,38.07,-3.2505,37.731,0.788921429
12-Aug-21,115,11-Aug-21,104,N2,NO_104_A,Undetermined,-3.2505,37.731,0.004
12-Aug-21,115,11-Aug-21,104,N2,NO_104_A,Undetermined,-3.2505,37.731,0.004
12-Aug-21,115,11-Aug-21,104,N2,NO_104_A,Undetermined,-3.2505,37.731,0.004
12-Aug-21,115,11-Aug-21,104,N2,MI_104_A,39.39,-3.2505,37.731,0.308515742
12-Aug-21,115,11-Aug-21,104,N2,MI_104_A,38.37,-3.2505,37.731,0.636574246
12-Aug-21,115,11-Aug-21,104,N2,MI_104_A,37.62,-3.2505,37.731,1.079244872
12-Aug-21,115,11-Aug-21,104,N2,CC_104_A,39.09,-3.2505,37.731,0.380682321
12-Aug-21,115,11-Aug-21,104,N2,CC_104_A,38.73,-3.2505,37.731,0.492938195
12-Aug-21,115,11-Aug-21,104,N2,CC_104_A,38.89,-3.2505,37.731,0.441506962
12-Aug-21,115,11-Aug-21,104,N2,NO_104_B,Undetermined,-3.2505,37.731,0.004
12-Aug-21,115,11-Aug-21,104,N2,NO_104_B,Undetermined,-3.2505,37.731,0.004
12-Aug-21,115,11-Aug-21,104,N2,NO_104_B,Undetermined,-3.2505,37.731,0.004
12-Aug-21,115,11-Aug-21,104,N2,MI_104_B,38.4,-3.2505,37.731,0.620753415
12-Aug-21,115,11-Aug-21,104,N2,MI_104_B,39.32,-3.2505,37.731,0.324460384
12-Aug-21,115,11-Aug-21,104,N2,MI_104_B,38.83,-3.2505,37.731,0.457734021
12-Aug-21,115,11-Aug-21,104,N2,CC_104_B,39.58,-3.2505,37.731,0.269793197
12-Aug-21,115,11-Aug-21,104,N2,CC_104_B,39.06,-3.2505,37.731,0.388933583
12-Aug-21,115,11-Aug-21,104,N2,CC_104_B,39.56,-3.2505,37.731,0.273526052
12-Aug-21,115,11-Aug-21,104,N2,NO_104_C,Undetermined,-3.2505,37.731,0.004
12-Aug-21,115,11-Aug-21,104,N2,NO_104_C,Undetermined,-3.2505,37.731,0.004
12-Aug-21,115,11-Aug-21,104,N2,NO_104_C,39.97,-3.2505,37.731,0.20432777
12-Aug-21,115,11-Aug-21,104,N2,MI_104_C,37.65,-3.2505,37.731,1.056304433
12-Aug-21,115,11-Aug-21,104,N2,MI_104_C,37.98,-3.2505,37.731,0.838297077
12-Aug-21,115,11-Aug-21,104,N2,MI_104_C,37.87,-3.2505,37.731,0.908888876
12-Aug-21,115,11-Aug-21,104,N2,CC_104_C,38.42,-3.2505,37.731,0.613352944
12-Aug-21,115,11-Aug-21,104,N2,CC_104_C,38.2,-3.2505,37.731,0.71649394
12-Aug-21,115,11-Aug-21,104,N2,CC_104_C,38.46,-3.2505,37.731,0.597284191
12-Aug-21,115,11-Aug-21,104,N2,NO_104_D,Undetermined,-3.2505,37.731,0.004
12-Aug-21,115,11-Aug-21,104,N2,NO_104_D,39.37,-3.2505,37.731,0.314023998
12-Aug-21,115,11-Aug-21,104,N2,NO_104_D,39.87,-3.2505,37.731,0.219108984
12-Aug-21,115,11-Aug-21,104,N2,MI_104_D,39.67,-3.2505,37.731,0.253732852
12-Aug-21,115,11-Aug-21,104,N2,MI_104_D,39.12,-3.2505,37.731,0.374079746
12-Aug-21,115,11-Aug-21,104,N2,MI_104_D,38.61,-3.2505,37.731,0.536701012
12-Aug-21,115,11-Aug-21,104,N2,CC_104_D,39.24,-3.2505,37.731,0.343567957
12-Aug-21,115,11-Aug-21,104,N2,CC_104_D,39.21,-3.2505,37.731,0.35175064
12-Aug-21,115,11-Aug-21,104,N2,CC_104_D,38.66,-3.2505,37.731,0.519284077
12-Aug-21,115,11-Aug-21,104,N2,NO_104_E,Undetermined,-3.2505,37.731,0.004
12-Aug-21,115,11-Aug-21,104,N2,NO_104_E,Undetermined,-3.2505,37.731,0.004
12-Aug-21,115,11-Aug-21,104,N2,NO_104_E,Undetermined,-3.2505,37.731,0.004
12-Aug-21,115,11-Aug-21,104,N2,MI_104_E,38.06,-3.2505,37.731,0.793450531
12-Aug-21,115,11-Aug-21,104,N2,MI_104_E,37.39,-3.2505,37.731,1.277407108
12-Aug-21,115,11-Aug-21,104,N2,MI_104_E,38.73,-3.2505,37.731,0.49387225
12-Aug-21,115,11-Aug-21,104,N2,CC_104_E,38.6,-3.2505,37.731,0.53900522
12-Aug-21,115,11-Aug-21,104,N2,CC_104_E,37.1,-3.2505,37.731,1.559122615
12-Aug-21,115,11-Aug-21,104,N2,CC_104_E,38.05,-3.2505,37.731,0.800418135
12-Aug-21,115,11-Aug-21,104,N2,NO_104_F,Undetermined,-3.2505,37.731,0.004
12-Aug-21,115,11-Aug-21,104,N2,NO_104_F,Undetermined,-3.2505,37.731,0.004
12-Aug-21,115,11-Aug-21,104,N2,NO_104_F,Undetermined,-3.2505,37.731,0.004
12-Aug-21,115,11-Aug-21,104,N2,MI_104_F,38.36,-3.2505,37.731,0.640022502
12-Aug-21,115,11-Aug-21,104,N2,MI_104_F,37.82,-3.2505,37.731,0.941689336
12-Aug-21,115,11-Aug-21,104,N2,MI_104_F,39.2,-3.2505,37.731,0.352977629
12-Aug-21,115,11-Aug-21,104,N2,CC_104_F,38.09,-3.2505,37.731,0.775615242
12-Aug-21,115,11-Aug-21,104,N2,CC_104_F,38.37,-3.2505,37.731,0.637380226
12-Aug-21,115,11-Aug-21,104,N2,CC_104_F,38.13,-3.2505,37.731,0.751533661
18-Aug-21,116,16-Aug-21,105,N2,MI_105_A,37.74170853,-3.2505,37.731,0.992443006
18-Aug-21,116,16-Aug-21,105,N2,MI_105_A,39.23968793,-3.2505,37.731,0.343447006
18-Aug-21,116,16-Aug-21,105,N2,MI_105_A,39.71539038,-3.2505,37.731,0.245195371
18-Aug-21,116,16-Aug-21,105,N2,CC_105_A,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,CC_105_A,39.5069247,-3.2505,37.731,0.284214144
18-Aug-21,116,16-Aug-21,105,N2,CC_105_A,39.51104132,-3.2505,37.731,0.283386546
18-Aug-21,116,16-Aug-21,105,N2,MI_105_B,39.63071672,-3.2505,37.731,0.260352463
18-Aug-21,116,16-Aug-21,105,N2,MI_105_B,39.0698393,-3.2505,37.731,0.387358253
18-Aug-21,116,16-Aug-21,105,N2,MI_105_B,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,CC_105_B,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,CC_105_B,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,CC_105_B,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,NO_105_C,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,NO_105_C,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,NO_105_C,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,MI_105_C,38.96021274,-3.2505,37.731,0.418638218
18-Aug-21,116,16-Aug-21,105,N2,MI_105_C,38.69274173,-3.2505,37.731,0.505970256
18-Aug-21,116,16-Aug-21,105,N2,MI_105_C,38.00256726,-3.2505,37.731,0.824999522
18-Aug-21,116,16-Aug-21,105,N2,CC_105_C,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,CC_105_C,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,CC_105_C,39.52256567,-3.2505,37.731,0.281082508
18-Aug-21,116,16-Aug-21,105,N2,NO_105_D,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,NO_105_D,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,NO_105_D,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,MI_105_D,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,MI_105_D,39.55008457,-3.2505,37.731,0.275656202
18-Aug-21,116,16-Aug-21,105,N2,MI_105_D,38.05909456,-3.2505,37.731,0.792616954
18-Aug-21,116,16-Aug-21,105,N2,CC_105_D,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,CC_105_D,38.51448199,-3.2505,37.731,0.574071121
18-Aug-21,116,16-Aug-21,105,N2,CC_105_D,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,NO_105_E,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,NO_105_E,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,NO_105_E,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,MI_105_E,37.65034749,-3.2505,37.731,1.058796118
18-Aug-21,116,16-Aug-21,105,N2,MI_105_E,37.61149095,-3.2505,37.731,1.088344434
18-Aug-21,116,16-Aug-21,105,N2,MI_105_E,37.90031435,-3.2505,37.731,0.886974817
18-Aug-21,116,16-Aug-21,105,N2,CC_105_E,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,CC_105_E,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,CC_105_E,38.91869158,-3.2505,37.731,0.431134373
18-Aug-21,116,16-Aug-21,105,N2,NO_105_F,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,NO_105_F,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,NO_105_F,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,MI_105_F,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,MI_105_F,39.5370437,-3.2505,37.731,0.278214477
18-Aug-21,116,16-Aug-21,105,N2,MI_105_F,38.34680156,-3.2505,37.731,0.646475013
18-Aug-21,116,16-Aug-21,105,N2,CC_105_F,Undetermined,-3.2505,37.731,0.004
18-Aug-21,116,16-Aug-21,105,N2,CC_105_F,39.34533101,-3.2505,37.731,0.318683203
